大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,招生网址,专业网址,所属院系网址,更多项目信息
University of Miami,MS,Mathematics,文理学院,College of Arts and Sciences,https://mathematics.miami.edu/grad/application/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,https://as.miami.edu,"• Doctoral program: Core curriculum in algebra, topology, and analysis; includes dissertation and qualifying exams.
• Master of Science: Flexible credit options requiring foundational mathematics sequences and examinations.
• Professional MA: Tailored for secondary school mathematics teachers, focusing on pedagogical content.
• Research support: Access to Math Laboratory, PC Laboratory, and affiliated mathematical institutes.
• Financial aid: Opportunities for teaching assistantships and fellowships."
University of Miami,MAT,Mathematics,文理学院,College of Arts and Sciences,https://mathematics.miami.edu/grad/application/index.html,https://mathematics.miami.edu/grad/program-requirements/index.html,https://as.miami.edu,"• Rigorous Ph.D. curriculum with core 700-level courses in algebra, topology, and analysis.
• Specialized Master of Arts program designed exclusively for secondary mathematics teachers.
• Access to departmental Math Laboratory and PC Laboratory resources.
• Comprehensive career services through the Toppel Career Center, including job/internship listings and data tools."
University of Pittsburgh,PHD,Mathematics,文理研究生院,Kenneth P. Dietrich School of Arts and Sciences,https://www.mathematics.pitt.edu/graduate/admissions-and-financial-aid,https://www.mathematics.pitt.edu/graduate/graduate-degree-programs,https://www.as.pitt.edu/,"• Doctoral program centers on original mathematical research culminating in a substantial dissertation.
• Broad research areas: Algebra, Analysis, Mathematical Biology, Finance, Machine Learning, and Numerical Analysis.
• Comprehensive financial aid: PhD students receive tuition remission, stipends, and healthcare through assistantships or fellowships.
• Access to dedicated Mathematics Research Center for advanced study and collaboration."
University of Pittsburgh,MA,Mathematics,文理研究生院,Kenneth P. Dietrich School of Arts and Sciences,https://www.mathematics.pitt.edu/graduate/admissions-and-financial-aid,https://www.mathematics.pitt.edu/graduate/graduate-degree-programs,https://www.as.pitt.edu,"• Flexible MA options: 24-credit MA with oral exam or 30-credit MA in Applied Mathematics.
• Research-focused MS option: opportunity to complete a Master of Science thesis.
• Diverse faculty interests: expertise in Mathematical Biology, Finance, and Machine Learning.
"
University of Pittsburgh,MS,Mathematics,文理研究生院,Kenneth P. Dietrich School of Arts and Sciences,https://www.mathematics.pitt.edu/graduate/admissions-and-financial-aid,https://www.mathematics.pitt.edu/graduate/graduate-degree-programs,https://www.as.pitt.edu,"• Thesis-based Master's degree requiring 24 credits, B average, and a thesis demonstrating topic mastery.
• Extensive research areas including Mathematical Biology, Finance, Machine Learning, Numerical Analysis, and Pure Mathematics fields.
• Flexible admissions, with GRE scores not required for application consideration."
George Washington University,PHD,Mathematics,文理学院,Columbian College of Arts & Sciences,https://bulletin.gwu.edu/arts-sciences/mathematics/phd/#admissionstext,https://math.columbian.gwu.edu/phd-mathematics,https://columbian.gwu.edu,"• Diverse research fields: Faculty expertise spans analysis, differential equations, dynamical systems, applied math, combinatorics, logic, and topology.
• Personalized mentorship: Small student-to-faculty ratio ensures individual advisor attention, peer advising, and a collaborative environment.
• Comprehensive funding: Full-time PhD students typically receive five to six years of funding via teaching assistantships, including stipend, tuition, and salary.
• Interdisciplinary opportunities: Access to courses within the Consortium of Universities of the Washington Metropolitan Area fosters broader academic exploration.
• Robust career pathways: Graduates pursue roles as policymakers, consultants, data analysts, professors, and researchers at international institutions."
George Washington University,MA,Mathematics ,文理学院,Columbian College of Arts & Sciences,https://bulletin.gwu.edu/arts-sciences/mathematics/ma/#admissionstext,https://math.columbian.gwu.edu/ma-mathematics,https://columbian.gwu.edu,"• Expertise in analysis, combinatorics, dynamical systems, knot theory, logic, topology, and applied mathematics.
• Research opportunities and internships at Washington, D.C. institutions.
• Access to consortium courses across Washington Metropolitan Area universities.
• STEM-designated program for competitive careers in public, private, and nonprofit sectors."
George Washington University,MS,Applied Mathematics ,文理学院,Columbian College of Arts and Sciences,https://bulletin.gwu.edu/arts-sciences/mathematics/ms/#admissionstext,https://math.columbian.gwu.edu/ms-applied-mathematics,https://columbian.gwu.edu,"• Interdisciplinary curriculum: Pairs mathematics with focus areas like computer science, engineering, or statistics for diverse career paths.
• STEM-designated program: Prepares students for careers in high-performance computing, statistics, computer science, and business.
• Flexible study options: Includes research opportunities and consortium coursework, without qualifying examinations."
Villanova University,MA,Master of Arts in Mathematics,文理学院,College of Liberal Arts and Sciences,https://www1.villanova.edu/university/liberal-arts-sciences/graduate-studies/graduate-programs/mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences/programs/mathematics-statistics/graduate-programs/ma-mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences,"• Flexible MA curriculum with elective courses from Applied Statistics, tailored for diverse career aspirations.
• Prepares graduates for in-demand careers in actuarial, pharmaceutical, systems analysis, and secondary teaching.
• Dedicated sample course sequences available for Pre-PhD training, Applied Mathematics, and Statistics/Operations Research.
• Significant tuition discounts offered for current secondary school teachers, ranging from 20% to 40%.
• Graduate assistantships and funding opportunities are available for eligible full-time students.
"
Villanova University,MA,Master of Arts in Mathematics,文理学院,College of Liberal Arts and Sciences,https://www1.villanova.edu/university/liberal-arts-sciences/graduate-studies/graduate-programs/mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences/programs/mathematics-statistics/graduate-programs/ma-mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences/,"• Flexible curriculum with core courses, diverse electives, and options from Applied Statistics.
• Prepares graduates for careers in actuarial, pharmaceutical, systems analysis, operations research, and secondary teaching.
• Sample course paths available for Pre-PhD training, Applied Mathematics, and Statistics, Probability, and Operations Research.
• Tuition discounts (20-40%) and evening classes offered for current secondary school teachers."
